Nodes            DER0                         Collisions  OverallEnergy             Delay         SF7   SF8  SF9  SF10  SF11  SF12    FreqColli    SFColli    PowerColli    TimingColli
100 0.998291968767 25 582562.680505 4174.40512 48 25 15 7 3 2  / 176 27 25 26
249 0.996207297104 135 1648256.68747 10165.82991164659 8826.990191936875 118 64 35 17 9 6 / 1106 148 135 143
499 0.990982710479 649 3199952.58995 20279.946004007976 17528.11256075309 234 129 71 35 18 12 / 4847 701 650 665
499 0.990934050619 654 3059539.3424 20279.946004007976 17528.11256075309 234 129 71 35 18 12 / 4759 707 656 665
749 0.985711960944 1539 4750659.9877 30201.046643524518 25843.526742792375 352 194 107 53 26 17 / 10733 1663 1540 1560
1000 0.980983771053 2740 6046138.75732 40244.75007999966 34355.12755046577 470 258 143 71 35 23 / 19113 3006 2748 2808
2000 0.960794946935 11424 12691319.4514 80408.37606399975 68613.32450094947 940 516 286 142 70 46 / 77095 12430 11558 11741
3000 0.941139681699 25834 17502878.3834 120665.48471466875 103114.95736849461 1410 775 428 212 106 69 / 176040 28375 26213 26594
