-360.363,222.454,7,2,-110.0692619464864
81.7345,415.861,7,3,-110.0822910837207
-25.1562,-433.196,7,4,-110.4851955483285
-429.603,84.9691,7,5,-110.6420138130205
413.535,-164.371,7,6,-110.9161206549115
-166.22,-413.118,7,7,-110.9276165544627
232.531,-381.199,7,8,-110.9743707379499
294.095,-340.043,7,1,-111.0909259004116
-230.974,386.046,7,2,-111.1018870221705
407.5,-222.803,7,3,-111.6465330965117
371.431,-279.928,7,4,-111.6711921296185
329.521,-335.533,7,5,-111.8605322467225
-451.554,-131.404,7,6,-111.8605918279697
-442.175,-161.187,7,7,-111.8734099667188
-269.892,387.497,7,8,-111.9309249452366
-45.2542,-475.738,7,1,-112.1346353696862
-292.93,381.686,7,2,-112.2505187115406
298.42,-389.13,7,3,-112.5759504390061
82.4106,483.612,7,4,-112.5828930329454
-151.319,-473.333,7,5,-112.8026843655868
-457.343,-201.528,7,6,-112.900232285123
-408.989,297.069,7,7,-113.0946143818834
-258.201,-444.228,7,8,-113.3737898629759
-452.218,247.837,7,1,-113.4356602546965
-121.766,507.761,7,2,-113.6490786392884
263.868,-458.122,7,3,-113.86127644897
481.439,251.994,7,4,-114.3307547482941
321.469,441.361,7,5,-114.4130627299273
-314.32,453.604,7,6,-114.5949229226968
-542.053,112.055,7,7,-114.6459629086112
-512.966,224.37,7,8,-114.8417238436767
413.853,377.682,7,1,-114.8537654461292
-67.624,557.186,7,2,-114.8839676450506
-514.956,225.089,7,3,-114.9060648989019
-167.372,539.632,7,4,-114.9968116629055
-561.566,-78.0621,7,5,-115.0564181901866
552.557,152.618,7,6,-115.2447438348391
-554.099,-149.086,7,7,-115.2613961192042
-574.5700000000001,-45.9266,7,8,-115.338600172933
-542.308,-221.714,7,1,-115.6173757351844
-72.2889,-591.624,7,2,-115.9108207208688
608.339,37.3348,7,3,-116.2925539368022
456.247,415.167,7,4,-116.4983943392568
441.444,-440.833,7,5,-116.6912054003323
-615.616,-107.678,7,6,-116.721260775856
-622.612,-71.2679,7,7,-116.7681214486738
-458.274,-428.874,7,8,-116.7946997169501
581.881,238.002,7,1,-116.8224799199849
-468.306,-419.807,7,2,-116.8293539276996
-251.097,-576.942,7,3,-116.8372016953976
225.832,592.162,7,4,-116.9603187362449
454.9,-441.902,7,5,-116.9721301881508
455.096,447.023,7,6,-117.0720708269101
-64.8232,-640.4450000000001,7,7,-117.226717747114
-219.724,-615.982,7,8,-117.4975568560997
300.777,-580.8339999999999,7,1,-117.500004354552
326.998,569.408,7,2,-117.5660400606456
236.346,-615.22,7,3,-117.629280111688
-346.59,561.77,7,4,-117.655904458484
-214.648,-642.0890000000001,7,5,-118.0889125916171
-543.471,408.361,7,6,-118.1588780925833
-294.139,620.361,7,7,-118.3282042605748
324.622,605.136,7,8,-118.3318934437276
674.944,132.839,7,1,-118.3613249585002
-435.813,536.418,7,2,-118.4418966615388
-678.6849999999999,154.133,7,3,-118.5608271259001
667.276,209.04,7,4,-118.641349314764
-704.913,-0.639792,7,5,-118.7791656935316
-648.984,-280.182,7,6,-118.8268413311985
-403.292,583.112,8,1,-118.8776974486442
463.685,537.002,8,2,-118.8897757123887
147.569,-699.489,8,3,-119.0193072277653
-704.171,124.39,8,4,-119.0237921949732
715.233,41.414,8,5,-119.0562207988947
-530.004,-483.242,8,6,-119.0754120776514
131.58,712.52,8,7,-119.2492721032631
605.832,400.254,8,8,-119.2856242184396
729.893,-1.28904,8,1,-119.3744835233171
-604.626,409.773,8,2,-119.3863652479713
731.933,-26.0233,8,3,-119.4329666513505
-696.115,-227.828,8,4,-119.4342187475382
395.577,-617.6609999999999,8,5,-119.4581564860788
-735.431,-4.56263,8,6,-119.5040017510653
661.534,-327.471,8,7,-119.566743843853
282.391,-684.466,8,8,-119.6195077484765
-434.697,599.488,8,1,-119.621205858697
614.851,-419.407,8,2,-119.7080014133441
-372.825,-645.144,8,3,-119.7275022089117
-740.752,90.1923,8,4,-119.7526963206714
169.706,727.935,8,5,-119.7809127407547
-722.682,-213.877,8,6,-119.9223713003502
173.633,734.011,8,7,-119.9360224569211
-751.5410000000001,72.4082,8,8,-119.9530761489172
-376.71,-655.697,8,1,-119.9799063178803
765.504,47.5015,8,2,-120.2216420577523
-88.55370000000001,-762.401,8,3,-120.2339014509379
63.8607,-764.91,8,4,-120.2348944606618
562.257,-523.814,8,5,-120.2544362493954
458.6,617.742,8,6,-120.2747503983774
748.904,180.919,8,7,-120.2988273444884
81.1839,-766.942,8,8,-120.3161176742939
472.371,-611.196,8,1,-120.3434372107605
-624.09,463.79,8,2,-120.4557814968484
291.027,-725.417,8,3,-120.5449059818472
-666.532,409.071,8,4,-120.5543796514492
788.122,15.3417,8,5,-120.6898084479855
597.717,517.247,8,6,-120.736975668205
458.187,-644.388,8,7,-120.7419147636543
-787.309,102.975,8,8,-120.8139107544918
699.974,380.965,8,1,-120.8765687043545
-349.313,720.02,8,2,-120.9482760566147
-132.851,789.532,8,3,-120.9557700917429
484.312,-638.376,8,4,-120.9700514703026
-369.921,-713.1900000000001,8,5,-121.0151858749306
-451.191,-667.183,8,6,-121.057785208237
22.1731,805.712,8,7,-121.0703850485466
-708.062,386.227,8,8,-121.0816870288982
0.600433,-808.7190000000001,8,1,-121.1276003226454
-808.751,39.1679,8,2,-121.1482967143637
-807.946,66.3582,8,3,-121.1687129227476
-611.895,537.46,8,4,-121.247666459873
-662.645,-474.177,8,5,-121.2562122183302
712.634,-395.764,8,6,-121.2630862516723
728.321,-367.764,8,7,-121.2788355924295
-744.78,-334.804,8,8,-121.2928085554892
-38.5667,-821.9349999999999,8,1,-121.4234998496388
-716.639,-410.908,8,2,-121.490802955561
-606.2619999999999,-563.39,8,3,-121.5226219755008
497.953,662.309,8,4,-121.5431681004235
735.919,383.01,8,5,-121.5638455479821
380.453,737.582,8,6,-121.5700310168255
-134.172,-819.758,8,7,-121.5853272764095
-675.252,-492.675,8,8,-121.6922853398594
-614.832,566.343,8,1,-121.693127672763
80.4924,833.656,9,1,-121.7260740722622
442.755,-717.163,9,2,-121.8337623038549
-334.156,-776.45,9,3,-121.8839125019416
-18.4993,845.382,9,4,-121.889630190091
-751.953,-398.661,9,5,-122.0006895156295
-770.729,-369.035,9,6,-122.0693974534154
-393.407,759.723,9,7,-122.0897176621499
465.624,-722.346,9,8,-122.166925029831
-857.806,78.8576,9,1,-122.2068752518524
-859.8390000000001,-96.02,9,2,-122.2813448407961
-433.957,-749.448,9,3,-122.2978641890964
-846.876,188.147,9,4,-122.3275266673334
-810.504,317.417,9,5,-122.3849382992185
640.47,-590.7190000000001,9,6,-122.4016245437991
-355.834,-797.609,9,7,-122.4425906231177
-645.1559999999999,-589.699,9,8,-122.4557271871827
-293.828,-823.841,9,1,-122.4677760978205
-561.676,674.89,9,2,-122.5335252845681
-749.124,-461.172,9,3,-122.565726725449
607.453,645.595,9,4,-122.6964446344423
252.053,852.557,9,5,-122.7462497691391
466.243,762.222,9,6,-122.8321245990353
219.694,-867.183,9,7,-122.8525166226583
488.608,-760.654,9,8,-123.0328204928446
-407.523,807.478,9,1,-123.040800745613
874.033,-235.301,9,2,-123.0533765605291
-463.144,778.895,9,3,-123.0729634246006
85.4194,-903.677,9,4,-123.1015277079621
-854.6130000000001,310.653,9,5,-123.1319740940999
-448.336,793.966,9,6,-123.178555877915
-97.1447,-908.849,9,7,-123.2201589794195
435.778,810.28,9,8,-123.3320937954879
919.328,-41.5666,9,1,-123.3364923792114
874.751,-290.831,9,2,-123.3655121479672
744.356,-546.934,9,3,-123.3999508396633
870.458,310.163,9,4,-123.406915830826
-352.824,861.121,10,1,-123.5273458539962
491.631,-793.41,10,2,-123.5783813739324
753.596,550.867,10,3,-123.5799598978361
-898.328,257.881,10,4,-123.6008719488816
-677.197,653.199,10,5,-123.7152680539772
-935.806,-121.711,10,6,-123.7661135999668
-845.2809999999999,421.037,10,7,-123.7778694026733
-618.052,715.211,10,8,-123.7945593078447
-936.429,-133.141,10,1,-123.8051784370915
948.17,16.1014,10,2,-123.8495846107155
950.006,34.9957,10,3,-123.8917814362233
839.727,-446.216,10,4,-123.8966427398769
781.281,542.276,10,5,-123.8986560893465
-507.25,-806.807,10,6,-123.9342753231895
854.848,-422.898,10,7,-123.9471373255276
-206.331,940.589,10,8,-124.1116117003214
708.149,-653.331,10,1,-124.1211590520869
-96.77509999999999,-969.756,10,2,-124.3166470562336
-973.318,53.1513,11,1,-124.3200740537143
510.325,833.711,11,2,-124.3679112260282
-578.617,-796.851,11,3,-124.4945650071076
544.551,821.771,11,4,-124.5128276127065
231.409,959.695,11,5,-124.5367280397058
677.894,-726.013,11,6,-124.6419455357731
543.589,831.779,11,7,-124.6480954370346
-325.225,-940.951,11,8,-124.6810565019578
484.514,-869.889,11,1,-124.6836488501959
676.529,-732.053,12,1,-124.702013275937
-201.425,976.978,12,2,-124.7146058697136
787.184,613.516,12,3,-124.7232129133463
998.706,-16.5112,12,4,-124.7371539082895
