10.9773,-7.15517,7,2,-52.17754832569709
7.57061,45.2059,7,5,-72.1911705576298
13.0092,-52.3656,7,3,-74.94253618438341
19.4807,68.2318,7,5,-79.58376990090277
54.5986,45.8516,7,5,-79.66483770112887
-32.8169,-67.8536,7,8,-80.60912800661559
59.0064,-55.8864,7,8,-81.89022280126646
-56.1214,-64.9465,7,7,-82.81973716820285
-3.3464,-95.4888,7,5,-84.64482422747015
93.2907,-36.6359,7,7,-85.45930749489101
59.4429,-108.373,7,5,-89.03380371061355
-122.375,52.8356,7,7,-90.32132374195005
112.353,78.4957,7,4,-90.79648214084712
146.563,-79.7231,7,8,-94.15341678074091
60.9222,-161.358,7,6,-94.72043486813534
26.3425,175.734,7,1,-95.22975663683596
-193.57,-4.39208,7,6,-96.69539179057413
6.13194,200.329,7,4,-97.28524559191716
-166.898,-117.99,7,6,-97.62032785598113
13.3598,-204.601,7,2,-97.67402470816383
2.93595,-205.755,7,2,-97.73550123010313
-121.642,166.464,7,4,-97.76837705559167
181.78,102.157,7,6,-97.96168133255661
5.3659,210.038,7,4,-98.09127556053463
-13.099,210.694,7,4,-98.17192473411949
10.3458,-219.459,7,7,-98.85423084410733
206.175,-86.4804,7,2,-99.15292428745802
190.482,117.519,7,7,-99.17120963030629
180.632,-133.641,7,4,-99.23808678986758
226.084,4.96443,7,6,-99.34749168123889
-212.703,-103.019,7,6,-100.1011802172459
73.1526,228.976,7,6,-100.3907640107903
55.4758,238.257,7,8,-100.69041165418
-94.63030000000001,-229.822,7,4,-100.9614574487449
-144.769,208.639,7,8,-101.3289649608838
34.5341,253.093,7,5,-101.4291112695377
185.458,-191.048,7,2,-102.1380688425007
-147.663,-225.244,7,3,-102.334077775113
132.044,-235.82,7,1,-102.3936415267284
-222.602,-154.883,7,3,-102.4511934664954
44.2872,-268.391,7,3,-102.5038583997925
165.587,218.649,7,5,-102.6448703205138
-176.545,211.288,7,6,-102.7109792705962
232.206,158.864,7,4,-103.0800726447457
226.699,-171.895,7,7,-103.2703881462931
13.6057,-284.495,7,6,-103.2895998596785
-26.2489,291.458,7,3,-103.7523175437156
287.199,68.5037,7,1,-103.9045360827394
41.6144,300.053,7,1,-104.3427600164972
-26.9256,303.529,7,8,-104.4437780529386
205.529,225.98,7,5,-104.4854812986716
297.914,75.5462,7,6,-104.5902255265983
279.933,-131.805,7,6,-104.7047978159966
1.80854,-313.035,7,2,-104.904097417062
253.979,185.897,7,1,-104.9967949764417
311.122,52.3937,7,5,-105.0380103510009
-66.4033,-308.721,7,5,-105.0531098384894
-6.89618,-316.545,7,3,-105.0984265910721
-294.758,-119.57,7,8,-105.1774161807866
311.25,84.4793,7,6,-105.4134758414862
-317.408,-59.2891,7,7,-105.4339657517907
249.723,-211.396,7,7,-105.6593695681402
-286.697,-167.216,7,3,-105.9038165856549
-333.019,-5.57743,7,2,-105.9638347142353
328.281,-58.6383,7,1,-105.9849224473898
150.108,300.248,7,1,-106.0974741855141
140.582,-312.01,7,6,-106.4271619789796
298.918,173.43,7,7,-106.5945340355469
328.319,128.515,7,5,-106.9367356082709
-131.725,336.645,7,3,-107.3639125527133
-262.179,-251.052,7,8,-107.4344811806651
-84.4926,356.289,7,2,-107.5833769995992
326.802,-173.785,7,5,-107.7674839853586
-365.573,62.1351,7,4,-107.7988412528613
-280.078,250.34,7,1,-108.0202712711961
-369.871,-72.0009,7,2,-108.0730911719948
378.539,15.2716,7,3,-108.1650601558601
-71.7898,373.54,7,3,-108.2339071871299
-374.026,75.7068,7,5,-108.2893110648813
221.02,-314.914,7,6,-108.4286405576191
-389.672,41.9214,7,7,-108.7449344007447
261.22,-292.932,7,4,-108.7695670924533
-395.463,17.0859,7,1,-108.9146715264925
-379.47,-122.845,7,2,-109.044878306847
-54.8672,395.374,7,7,-109.0579025505276
-246.81,315.181,7,6,-109.107279184427
-10.7848,400.422,7,7,-109.1179300261912
367.119,166.14,7,3,-109.2198378538561
274.356,296.874,7,4,-109.2736943967263
402.946,-36.1974,7,6,-109.2878224487335
-183.616,362.877,7,7,-109.3771009821499
-100.75,396.514,7,8,-109.4787701586559
-373.614,-174.441,7,2,-109.6126778978477
351.426,217.037,7,2,-109.6421937761766
89.9849,-404.515,7,5,-109.6983330951767
-416.669,-45.3603,7,5,-109.8922408483246
247.847,-343.017,7,4,-110.0569367582685
-360.363,222.454,7,1,-110.0692619464864
81.7345,415.861,7,6,-110.0822910837207
-422.336,-40.1951,7,7,-110.0995185451997
-228.874,-357.588,7,4,-110.1122894658798
355.419,-246.013,7,4,-110.4192843650566
-25.1562,-433.196,7,1,-110.4851955483285
392.13,193.072,7,2,-110.6091624490641
-429.603,84.9691,7,2,-110.6420138130205
413.535,-164.371,7,7,-110.9161206549115
-166.22,-413.118,7,8,-110.9276165544627
232.531,-381.199,7,3,-110.9743707379499
294.095,-340.043,7,8,-111.0909259004116
-230.974,386.046,7,2,-111.1018870221705
-449.123,38.9382,7,4,-111.1375876502016
361.557,-273.156,7,5,-111.2258645941205
453.652,60.8037,7,8,-111.3972619869478
-386.425,-246.975,7,4,-111.430799899939
419.132,-198.629,7,1,-111.6238255663628
246.633,-392.871,7,1,-111.625825637229
407.5,-222.803,7,4,-111.6465330965117
371.431,-279.928,7,3,-111.6711921296185
329.521,-335.533,7,1,-111.8605322467225
-451.554,-131.404,7,2,-111.8605918279697
-442.175,-161.187,7,7,-111.8734099667188
30.782,-471.086,7,1,-111.9260921112056
-269.892,387.497,7,6,-111.9309249452366
365.119,299.507,7,2,-111.9317189574144
462.125,112.671,7,8,-112.0549137231908
-45.2542,-475.738,7,2,-112.1346353696862
-292.93,381.686,7,5,-112.2505187115406
230.417,-424.954,7,3,-112.330836317023
-479.556,-61.37,7,4,-112.3331157553168
479.261,100.592,7,2,-112.5522190179609
298.42,-389.13,7,3,-112.5759504390061
82.4106,483.612,7,8,-112.5828930329454
484.124,84.8265,7,1,-112.6147767387916
-249.548,424.983,7,5,-112.6611105805087
494.722,-20.4576,7,6,-112.741091583858
-151.319,-473.333,7,4,-112.8026843655868
-457.343,-201.528,7,2,-112.900232285123
49.0066,502.882,7,3,-113.086916676145
-408.989,297.069,7,3,-113.0946143818834
-258.201,-444.228,7,8,-113.3737898629759
-452.218,247.837,7,5,-113.4356602546965
-498.139,136.955,7,4,-113.466933759923
435.927,-280.369,7,4,-113.5224717127053
463.389,-236.677,7,1,-113.589220707092
-121.766,507.761,7,4,-113.6490786392884
-455.359,-257.403,7,7,-113.6791171740958
308.047,424.172,7,7,-113.7167297603181
-513.89,-111.757,7,8,-113.7712212229917
263.868,-458.122,7,1,-113.86127644897
10.532,531.573,7,8,-113.957929089044
-10.6394,-534.492,7,2,-114.0515703048035
-58.3637,538.103,7,8,-114.2632397582593
481.439,251.994,7,1,-114.3307547482941
421.941,343.401,7,5,-114.3502390935391
321.469,441.361,7,8,-114.4130627299273
-546.218,12.6329,7,5,-114.4237148283085
-314.32,453.604,7,3,-114.5949229226968
-542.053,112.055,7,8,-114.6459629086112
204.477,-518.518,7,8,-114.7649196985047
503.663,-239.952,7,2,-114.7809061216417
-510.635,229.512,7,3,-114.8403006313623
539.488,149.688,7,5,-114.8411178099503
-512.966,224.37,7,1,-114.8417238436767
-545.864,-126.134,7,3,-114.8526560595966
413.853,377.682,7,1,-114.8537654461292
-67.624,557.186,7,1,-114.8839676450506
-514.956,225.089,7,5,-114.9060648989019
371.9,-421.948,7,3,-114.9197189821385
72.1314,-559.872,7,5,-114.9818996133589
-167.372,539.632,7,8,-114.9968116629055
547.718,144.066,7,3,-115.0377838923166
-481.873,298.19,7,6,-115.0476079556166
-561.566,-78.0621,7,7,-115.0564181901866
-448.952,-349.28,7,7,-115.1121887776572
544.696,-166.86,7,7,-115.1380788712397
-569.74,12.2413,7,6,-115.143805051186
564.822,-75.7984,7,2,-115.1442198654192
552.557,152.618,7,8,-115.2447438348391
-554.099,-149.086,7,4,-115.2613961192042
-172.779,547.525,7,8,-115.2713552184958
-574.5700000000001,-45.9266,7,2,-115.338600172933
-338.514,475.415,7,1,-115.5512868794148
-581.216,61.8636,7,8,-115.5770439395533
-542.308,-221.714,7,7,-115.6173757351844
375.583,452.952,7,3,-115.6910858595674
293.333,-510.291,7,2,-115.6963424370064
-487.67,-342.114,7,6,-115.9016584081729
-72.2889,-591.624,7,1,-115.9108207208688
530.399,281.093,7,5,-116.0324568691566
276.879,541.248,7,2,-116.2496749518341
608.339,37.3348,7,4,-116.2925539368022
452.371,415.986,7,3,-116.434339605526
367.847,493.372,7,6,-116.4579217708642
456.247,415.167,7,6,-116.4983943392568
554.2,-271.396,7,5,-116.5044223758397
-185.401,591.853,7,7,-116.5908516033554
441.444,-440.833,7,3,-116.6912054003323
-617.001,96.0868,7,3,-116.7069217916199
-615.616,-107.678,7,1,-116.721260775856
-622.612,-71.2679,7,5,-116.7681214486738
-458.274,-428.874,7,2,-116.7946997169501
581.881,238.002,7,1,-116.8224799199849
-468.306,-419.807,7,6,-116.8293539276996
-251.097,-576.942,7,8,-116.8372016953976
-414.901,473.484,7,4,-116.8462242001025
613.187,142.975,7,6,-116.8486000519478
225.832,592.162,7,8,-116.9603187362449
454.9,-441.902,7,1,-116.9721301881508
-632.002,62.4065,7,3,-116.9956805051459
-106.002,-627.47,7,6,-117.0302359416434
408.172,-489.689,7,7,-117.060675094356
455.096,447.023,7,6,-117.0720708269101
566.433,296.107,7,1,-117.1052703721546
165.574,-618.694,7,2,-117.1401668413342
107.36,631.782,7,8,-117.1501137429938
578.598,279.768,7,4,-117.1993208742112
517.763,-382.427,7,2,-117.2258328747217
-64.8232,-640.4450000000001,7,5,-117.226717747114
450.328,-462.066,7,4,-117.2664028172077
497.777,410.692,7,8,-117.269474172447
649.548,18.1067,7,8,-117.3875021007312
-219.724,-615.982,7,7,-117.4975568560997
300.777,-580.8339999999999,7,3,-117.500004354552
326.998,569.408,7,7,-117.5660400606456
236.346,-615.22,7,6,-117.629280111688
-346.59,561.77,7,4,-117.655904458484
597.489,-289.547,7,4,-117.755765605841
386.709,543.167,7,5,-117.8280449013914
-513.302,429.184,7,1,-117.8875062413692
-264.75,616.973,7,7,-117.9459282850916
663.547,103.988,7,3,-117.9527490042771
549.578,-386.511,7,1,-117.9587844745759
602.687,-299.853,7,7,-117.9912263251648
178.181,-649.897,7,7,-118.0095245859684
-307.24,601.935,7,5,-118.0584636445321
-640.9690000000001,-217.14,8,6,-118.082177611335
-214.648,-642.0890000000001,8,4,-118.0889125916171
280.048,-619.269,8,4,-118.1552068519599
-543.471,408.361,8,3,-118.1588780925833
537.977,-422.515,8,7,-118.2658292975291
-60.9923,682.626,8,4,-118.2979202158192
-294.139,620.361,8,1,-118.3282042605748
324.622,605.136,8,4,-118.3318934437276
520.923,-448.263,8,7,-118.3451418201736
674.944,132.839,8,2,-118.3613249585002
-242.898,645.888,8,3,-118.4148970187005
-435.813,536.418,8,7,-118.4418966615388
-678.6849999999999,154.133,8,8,-118.5608271259001
353.879,-599.39,8,3,-118.5630933804082
667.276,209.04,8,8,-118.641349314764
-110.34,-693.515,8,5,-118.7141607199929
-704.913,-0.639792,8,8,-118.7791656935316
-657.862,-257.213,8,7,-118.8141530357693
-648.984,-280.182,8,2,-118.8268413311985
-403.292,583.112,8,1,-118.8776974486442
-650.107,-284.063,8,8,-118.8890288804461
463.685,537.002,8,4,-118.8897757123887
647.59,-302.591,8,6,-119.0171776321489
147.569,-699.489,8,8,-119.0193072277653
-704.171,124.39,8,2,-119.0237921949732
715.233,41.414,8,5,-119.0562207988947
-530.004,-483.242,8,6,-119.0754120776514
-481.151,-532.208,8,2,-119.0808026830803
644.607,319.282,8,2,-119.125642834564
131.58,712.52,8,4,-119.2492721032631
605.832,400.254,8,8,-119.2856242184396
-151.822,-711.016,8,6,-119.3076111924202
157.661,710.584,8,2,-119.3268794730056
729.893,-1.28904,8,6,-119.3744835233171
-604.626,409.773,8,2,-119.3863652479713
731.933,-26.0233,8,6,-119.4329666513505
-696.115,-227.828,8,5,-119.4342187475382
-593.384,429.403,8,8,-119.4343759486911
395.577,-617.6609999999999,8,8,-119.4581564860788
-735.431,-4.56263,8,1,-119.5040017510653
-450.642,582.25,8,3,-119.5231594061601
393.681,623.057,8,1,-119.5403518521502
-580.143,456.222,8,7,-119.5642312865444
661.534,-327.471,8,4,-119.566743843853
282.391,-684.466,8,2,-119.6195077484765
-434.697,599.488,8,3,-119.621205858697
-648.3049999999999,-359.044,8,5,-119.6346719261361
614.851,-419.407,8,7,-119.7080014133441
-372.825,-645.144,8,6,-119.7275022089117
-740.752,90.1923,8,6,-119.7526963206714
169.706,727.935,8,6,-119.7809127407547
-253.098,707.24,8,5,-119.8655183254752
-722.682,-213.877,8,1,-119.9223713003502
173.633,734.011,8,6,-119.9360224569211
-658.707,368.015,8,8,-119.9421707682577
-751.5410000000001,72.4082,8,3,-119.9530761489172
-376.71,-655.697,8,1,-119.9799063178803
-488.396,-578.122,8,8,-119.993448347249
64.4357,-755.745,8,7,-120.0313705896538
-278.334,706.411,8,1,-120.048940116225
642.069,-413.553,8,5,-120.1490612981968
-514.604,-565.7569999999999,8,5,-120.1727615373164
-466.74,608.165,8,8,-120.2137659633664
496.994,584.063,8,5,-120.2198962617766
765.504,47.5015,8,7,-120.2216420577523
-88.55370000000001,-762.401,8,3,-120.2339014509379
63.8607,-764.91,8,3,-120.2348944606618
562.257,-523.814,8,7,-120.2544362493954
458.6,617.742,8,3,-120.2747503983774
748.904,180.919,8,5,-120.2988273444884
-26.3928,770.444,8,8,-120.3087819950351
81.1839,-766.942,8,3,-120.3161176742939
643.399,-426.755,8,6,-120.3346536210609
-431.129,640.915,8,1,-120.3427103641784
472.371,-611.196,8,1,-120.3434372107605
415.843,-656.622,8,7,-120.4485461566486
-624.09,463.79,8,4,-120.4557814968484
-534.223,564.979,8,4,-120.4558666773621
-168.261,762.323,8,4,-120.5241965581543
291.027,-725.417,8,4,-120.5449059818472
-666.532,409.071,8,8,-120.5543796514492
-731.107,278.304,8,7,-120.5595007276053
-783.223,-31.1073,8,4,-120.5934478269862
663.979,-418.851,8,5,-120.6198167160249
-143.604,772.772,8,7,-120.6405170051032
788.122,15.3417,8,1,-120.6898084479855
597.717,517.247,8,2,-120.736975668205
458.187,-644.388,8,7,-120.7419147636543
124.306,782.431,8,6,-120.77574244007
-249.769,752.998,8,5,-120.7994083802186
-787.309,102.975,8,1,-120.8139107544918
746.141,-277.532,8,3,-120.8584142971616
699.974,380.965,8,2,-120.8765687043545
796.941,9.92908,8,1,-120.878124703355
786.191,147.724,8,2,-120.9412041848771
-349.313,720.02,8,3,-120.9482760566147
-132.851,789.532,8,3,-120.9557700917429
484.312,-638.376,8,2,-120.9700514703026
-369.921,-713.1900000000001,8,2,-121.0151858749306
-451.191,-667.183,8,6,-121.057785208237
-11.2387,-805.475,8,7,-121.0605492925914
22.1731,805.712,8,6,-121.0703850485466
-708.062,386.227,8,1,-121.0816870288982
796.786,137.794,8,2,-121.1253561625576
0.600433,-808.7190000000001,8,3,-121.1276003226454
-808.751,39.1679,8,8,-121.1482967143637
-807.946,66.3582,8,5,-121.1687129227476
-809.7859999999999,57.6672,8,1,-121.193372771604
-611.895,537.46,8,7,-121.247666459873
-662.645,-474.177,8,6,-121.2562122183302
-805.794,-122.605,8,2,-121.2612798664132
712.634,-395.764,8,3,-121.2630862516723
772.108,-262.991,8,4,-121.2738680888805
